_type,url,date,content,renderedContent,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,user._type,user.username,user.id,user.displayname,user.description,user.rawDescription,user.descriptionUrls,user.verified,user.created,user.followersCount,user.friendsCount,user.statusesCount,user.favouritesCount,user.listedCount,user.mediaCount,user.location,user.protected,user.linkUrl,user.linkTcourl,user.profileImageUrl,user.profileBannerUrl,user.url,coordinates._type,coordinates.longitude,coordinates.latitude,place._type,place.fullName,place.name,place.type,place.country,place.countryCode,quotedTweet._type,quotedTweet.url,quotedTweet.date,quotedTweet.content,quotedTweet.renderedContent,quotedTweet.id,quotedTweet.user._type,quotedTweet.user.username,quotedTweet.user.id,quotedTweet.user.displayname,quotedTweet.user.description,quotedTweet.user.rawDescription,quotedTweet.user.descriptionUrls,quotedTweet.user.verified,quotedTweet.user.created,quotedTweet.user.followersCount,quotedTweet.user.friendsCount,quotedTweet.user.statusesCount,quotedTweet.user.favouritesCount,quotedTweet.user.listedCount,quotedTweet.user.mediaCount,quotedTweet.user.location,quotedTweet.user.protected,quotedTweet.user.linkUrl,quotedTweet.user.linkTcourl,quotedTweet.user.profileImageUrl,quotedTweet.user.profileBannerUrl,quotedTweet.user.url,quotedTweet.replyCount,quotedTweet.retweetCount,quotedTweet.likeCount,quotedTweet.quoteCount,quotedTweet.conversationId,quotedTweet.lang,quotedTweet.source,quotedTweet.sourceUrl,quotedTweet.sourceLabel,quotedTweet.outlinks,quotedTweet.tcooutlinks,quotedTweet.media,quotedTweet.retweetedTweet,quotedTweet.quotedTweet,quotedTweet.inReplyToTweetId,quotedTweet.inReplyToUser,quotedTweet.mentionedUsers,quotedTweet.coordinates,quotedTweet.place,quotedTweet.hashtags,quotedTweet.cashtags,inReplyToUser._type,inReplyToUser.username,inReplyToUser.id,inReplyToUser.displayname,inReplyToUser.description,inReplyToUser.rawDescription,inReplyToUser.descriptionUrls,inReplyToUser.verified,inReplyToUser.created,inReplyToUser.followersCount,inReplyToUser.friendsCount,inReplyToUser.statusesCount,inReplyToUser.favouritesCount,inReplyToUser.listedCount,inReplyToUser.mediaCount,inReplyToUser.location,inReplyToUser.protected,inReplyToUser.linkUrl,inReplyToUser.linkTcourl,inReplyToUser.profileImageUrl,inReplyToUser.profileBannerUrl,inReplyToUser.url
snscrape.modules.twitter.Tweet,https://twitter.com/ihamsya/status/1428182331286720515,2021-08-19T02:29:36+00:00,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! https://t.co/AgWHJ9vfvM via @Change,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! chng.it/2XNgxmwN via @Change,1428182331286720515,0,0,1,0,1428182331286720515,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['http://chng.it/2XNgxmwN'],['https://t.co/AgWHJ9vfvM'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,ihamsya,187382869,Hamsyalekha Rajendran,Ipoh - KL | 27 | Scorpion | chasing sunsets,Ipoh - KL | 27 | Scorpion | chasing sunsets,,False,2010-09-06T02:16:27+00:00,306,60,16479,10763,4,636,KL,False,,,https://pbs.twimg.com/profile_images/1421691706655666176/-DLjuvrO_normal.jpg,https://pbs.twimg.com/profile_banners/187382869/1627696362,https://twitter.com/ihamsya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/nizamizam9/status/1428182296536883202,2021-08-19T02:29:28+00:00,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! https://t.co/AmJv9NqRek via @Change,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! chng.it/jGy8CFN8 via @Change,1428182296536883202,0,1,0,0,1428182296536883202,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['http://chng.it/jGy8CFN8'],['https://t.co/AmJv9NqRek'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,nizamizam9,705574406689402880,Nizam Izam 👹,Dahsyat -mojo-    #occupationalhealth,Dahsyat -mojo-    #occupationalhealth,,False,2016-03-04T02:03:42+00:00,195,169,3801,4208,0,140,"Klang, Selangor",False,http://ohsnet.com.my,https://t.co/D9qerKViTc,https://pbs.twimg.com/profile_images/1011136589353795584/XIbq0x0j_normal.jpg,https://pbs.twimg.com/profile_banners/705574406689402880/1494487254,https://twitter.com/nizamizam9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/mmugilans/status/1428181872274657285,2021-08-19T02:27:47+00:00,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! https://t.co/drFRQTJk4H via @Change,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! chng.it/YPpdqKPz via @Change,1428181872274657285,0,2,2,0,1428181872274657285,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['http://chng.it/YPpdqKPz'],['https://t.co/drFRQTJk4H'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,mmugilans,236012351,Mugilan Manokaran 🏴,"“If you're in the penalty area and don't know what to do with the ball, put it in the net and we'll discuss the options later.” - Bob Paisley #YNWA","“If you're in the penalty area and don't know what to do with the ball, put it in the net and we'll discuss the options later.” - Bob Paisley #YNWA",,False,2011-01-09T16:06:22+00:00,428,384,15472,3595,8,931,Malaysia,False,http://www.facebook.com/mmugilans,https://t.co/SiOPtyhWMr,https://pbs.twimg.com/profile_images/1397559675671891969/1JaImbDw_normal.jpg,https://pbs.twimg.com/profile_banners/236012351/1405868131,https://twitter.com/mmugilans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/shyxmm/status/1428181872010416129,2021-08-19T02:27:47+00:00,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! https://t.co/EtyPmocSal via @Change,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! chng.it/VXG8NKv9 via @Change,1428181872010416129,1,6,7,0,1428181872010416129,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://chng.it/VXG8NKv9'],['https://t.co/EtyPmocSal'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,shyxmm,162440559,🏴 mallu papi 🏴,jeezy 🇲🇾 / LL.B 🎓 / he.him🌈,jeezy 🇲🇾 / LL.B 🎓 / he.him🌈,,False,2010-07-03T17:40:41+00:00,3409,164,197892,112286,23,2397,Malaysia,False,http://www.instagram.com/shyaaam,https://t.co/m7MMORWYN3,https://pbs.twimg.com/profile_images/1381613293089906691/da_jdiWw_normal.jpg,https://pbs.twimg.com/profile_banners/162440559/1599416773,https://twitter.com/shyxmm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/DemonRainX1/status/1428181869296721926,2021-08-19T02:27:46+00:00,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! https://t.co/YV7kkLKW5u via @Change,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! chng.it/s5KSdsCs via @Change,1428181869296721926,0,1,1,0,1428181869296721926,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['http://chng.it/s5KSdsCs'],['https://t.co/YV7kkLKW5u'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,DemonRainX1,1246466776105283585,DemonRainX,,,,False,2020-04-04T15:56:59+00:00,0,36,146,3156,0,1,,False,,,https://pbs.twimg.com/profile_images/1428182969353576453/NMFMutLo_normal.jpg,,https://twitter.com/DemonRainX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/DaffaHoe/status/1428181864955617291,2021-08-19T02:27:45+00:00,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! https://t.co/IDz9sulR0L via @Change,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! chng.it/Rtt922m4 via @Change,1428181864955617291,0,1,1,0,1428181864955617291,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['http://chng.it/Rtt922m4'],['https://t.co/IDz9sulR0L'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,DaffaHoe,2566440074,Veer,Interior Design•Baller•Taekwondo📚⚽️🥋,Interior Design•Baller•Taekwondo📚⚽️🥋,,False,2014-06-14T04:29:42+00:00,4360,2359,15773,9321,1,558,MY,False,https://www.instagram.com/daffahoe/,https://t.co/rIxxq3cFKk,https://pbs.twimg.com/profile_images/1405644315649478663/SO-VOKUi_normal.jpg,https://pbs.twimg.com/profile_banners/2566440074/1622398460,https://twitter.com/DaffaHoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/amrazr_/status/1428181860539015168,2021-08-19T02:27:44+00:00,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! https://t.co/RgROdXt0nj via @Change,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! chng.it/JN4PpDtX via @Change,1428181860539015168,0,2,0,0,1428181860539015168,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['http://chng.it/JN4PpDtX'],['https://t.co/RgROdXt0nj'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,amrazr_,1087369757353902081,ɑzʁᴉ 🏴,"30, I tweet abt plants, animal, anime, food & occasionally blabbing abt life.

I stand with preserving our nature, anti-racism & against animal cruelty. 🌲🐈🍰","30, I tweet abt plants, animal, anime, food & occasionally blabbing abt life.

I stand with preserving our nature, anti-racism & against animal cruelty. 🌲🐈🍰",,False,2019-01-21T15:22:07+00:00,151,662,20990,33754,1,1623,,False,https://linktr.ee/amrazr,https://t.co/yWe4evVi9H,https://pbs.twimg.com/profile_images/1425036874712715269/lhNtcnP0_normal.jpg,https://pbs.twimg.com/profile_banners/1087369757353902081/1627592090,https://twitter.com/amrazr_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/fahamy_nordin/status/1428181835113062404,2021-08-19T02:27:38+00:00,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! https://t.co/DUTft76S36 via @Change,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! chng.it/qRkJ6RtT via @Change,1428181835113062404,0,1,0,0,1428181835113062404,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['http://chng.it/qRkJ6RtT'],['https://t.co/DUTft76S36'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,fahamy_nordin,2899879058,Fahamy Nordin,,,,False,2014-11-15T02:39:34+00:00,41,425,1891,25636,0,1,,False,,,https://pbs.twimg.com/profile_images/533496711847489536/vhYhcx4z_normal.jpeg,https://pbs.twimg.com/profile_banners/2899879058/1416030501,https://twitter.com/fahamy_nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/ziadzeppelin/status/1428181658755239936,2021-08-19T02:26:56+00:00,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! https://t.co/8abUw0VBYr via @Change,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! chng.it/46NcSbdw via @Change,1428181658755239936,0,1,0,0,1428181658755239936,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://chng.it/46NcSbdw'],['https://t.co/8abUw0VBYr'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,ziadzeppelin,455747805,Nik Yad ♠️,"nothing is impossible,cause He'll always be there to make it possible//recognizes your disabilities but emphasizes your possibilities","nothing is impossible,cause He'll always be there to make it possible//recognizes your disabilities but emphasizes your possibilities",,False,2012-01-05T13:29:10+00:00,115,164,9017,242,0,241,Kbr MY/Amman JO,False,http://Instagram.com/nikyad,https://t.co/qrQFnjFVW0,https://pbs.twimg.com/profile_images/1190945688210812929/VdtI-jxy_normal.jpg,https://pbs.twimg.com/profile_banners/455747805/1424896721,https://twitter.com/ziadzeppelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/rvn_94/status/1428181640006701060,2021-08-19T02:26:51+00:00,"2x5 or 5x2.

It's the same scenario for Malaysia if Dato' Sri @IsmailSabri60 opted as the current Malaysia Prime Minister. 

There is nothing gonna change. We'll keep suffering in this pandemic under his leadership. This is a real fact.

Malaysia - Sign the Petition!","2x5 or 5x2.

It's the same scenario for Malaysia if Dato' Sri @IsmailSabri60 opted as the current Malaysia Prime Minister. 

There is nothing gonna change. We'll keep suffering in this pandemic under his leadership. This is a real fact.

Malaysia - Sign the Petition!",1428181640006701060,0,11,38,1,1428181640006701060,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'IsmailSabri60', 'id': 150566521, 'displayname': 'Ismail Sabri', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/IsmailSabri60'}]",,,,,snscrape.modules.twitter.User,rvn_94,892303409650388992,ꋪ꒦ꋊ_94,"🇲🇾🇵🇸 | Limkokwing (FICT & Artistes) | @ChelseaFC 💙

                                                              Small Business: carousell.com","🇲🇾🇵🇸 | Limkokwing (FICT & Artistes) | @ChelseaFC 💙

                                                              Small Business: https://t.co/WC0gzWh1nw","[{'text': 'carousell.com', 'url': 'https://www.carousell.com', 'tcourl': 'https://t.co/WC0gzWh1nw', 'indices': [130, 153]}]",False,2017-08-01T08:38:05+00:00,47,37,2878,7902,0,595,Cyberjaya,False,https://linktr.ee/Avanganzt,https://t.co/hjyzBdriI9,https://pbs.twimg.com/profile_images/1420296667807371269/xxcMlSpi_normal.jpg,https://pbs.twimg.com/profile_banners/892303409650388992/1628949675,https://twitter.com/rvn_94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/liyanaalukman/status/1428181603231035393,2021-08-19T02:26:43+00:00,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! https://t.co/K4eH4dObON via @Change,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! chng.it/sDT6h9g9 via @Change,1428181603231035393,0,1,0,0,1428181603231035393,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://chng.it/sDT6h9g9'],['https://t.co/K4eH4dObON'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,liyanaalukman,477459066,Yana.,perspective,perspective,,False,2012-01-29T06:34:10+00:00,1003,208,71131,2480,0,202,JHR 🇲🇾,False,,,https://pbs.twimg.com/profile_images/1434481966661844996/timLB15b_normal.jpg,https://pbs.twimg.com/profile_banners/477459066/1627096261,https://twitter.com/liyanaalukman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/3ra2001/status/1428181347986599941,2021-08-19T02:25:42+00:00,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! https://t.co/Z9brnIh4o2 via @Change,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! chng.it/cFdjSPXD via @Change,1428181347986599941,0,1,0,0,1428181347986599941,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://chng.it/cFdjSPXD'],['https://t.co/Z9brnIh4o2'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,3ra2001,1069121093061902336,thra 🇵🇸🇲🇾,#SaveSheikhJarrah #SavePalestine,#SaveSheikhJarrah #SavePalestine,,False,2018-12-02T06:48:26+00:00,73,89,14283,16270,0,98,Malaysia,False,https://www.instagram.com/thrazimy/,https://t.co/yuTPRJQIxE,https://pbs.twimg.com/profile_images/1389874655234691074/a29f2HJc_normal.jpg,https://pbs.twimg.com/profile_banners/1069121093061902336/1613845975,https://twitter.com/3ra2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/OhDamnItsJoe/status/1428181204415569925,2021-08-19T02:25:08+00:00,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! https://t.co/99YckpqabT via @Change,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! chng.it/58mjfSfy via @Change,1428181204415569925,0,1,1,0,1428181204415569925,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['http://chng.it/58mjfSfy'],['https://t.co/99YckpqabT'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,OhDamnItsJoe,55190516,Johan Askren 🇲🇾🏴🇵🇸,I tweet politics/current issues/combating sjws & feminist agendas. If you think any of these might offended you please stay away. Follow at your own discretion,I tweet politics/current issues/combating sjws & feminist agendas. If you think any of these might offended you please stay away. Follow at your own discretion,,False,2009-07-09T09:31:47+00:00,561,301,76508,1584,7,600,"Tingkat 5, Kerajaan Langit",False,,,https://pbs.twimg.com/profile_images/1428941149180366858/PU0SJvi7_normal.jpg,https://pbs.twimg.com/profile_banners/55190516/1610718399,https://twitter.com/OhDamnItsJoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/kakti64/status/1428181103051907076,2021-08-19T02:24:43+00:00,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! https://t.co/ZONgVhrKMB via @Change,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! chng.it/VhZ8MZcz via @Change,1428181103051907076,0,1,0,0,1428181103051907076,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://chng.it/VhZ8MZcz'],['https://t.co/ZONgVhrKMB'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,kakti64,623812356,kakti,i love my husband and son and daughter,i love my husband and son and daughter,,False,2012-07-01T13:10:52+00:00,747,249,18253,4803,3,641,,False,,,https://pbs.twimg.com/profile_images/1167313682377822213/E2wnUTGG_normal.jpg,https://pbs.twimg.com/profile_banners/623812356/1567144245,https://twitter.com/kakti64,snscrape.modules.twitter.Coordinates,102.706049,2.5090406,snscrape.modules.twitter.Place,"Buloh Kasap, Johor",Buloh Kasap,city,Malaysia,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
